cls,xcen,ycen,w,h,name
0,0.843828,0.558326,0.125375,0.317166,000000167220.txt
0,0.529412,0.560000,0.315294,0.856471,000000167348.txt
0,0.328031,0.266953,0.131618,0.393088,000000167348.txt
0,0.306283,0.225678,0.096487,0.409069,000000167348.txt
0,0.030945,0.585927,0.061891,0.262604,000000167480.txt
0,0.710305,0.673466,0.485641,0.630398,000000167482.txt
0,0.629703,0.572342,0.131937,0.188759,000000167482.txt
0,0.510062,0.533773,0.363917,0.780766,000000167494.txt
0,0.300031,0.262613,0.131375,0.146577,000000167564.txt
0,0.251289,0.646667,0.258234,0.298333,000000167574.txt
0,0.115859,0.606240,0.231719,0.336479,000000167574.txt
0,0.095516,0.379927,0.095500,0.090813,000000167574.txt
0,0.150289,0.171313,0.084047,0.110917,000000167574.txt
0,0.215836,0.115312,0.077766,0.225958,000000167574.txt
0,0.292969,0.126594,0.106750,0.186812,000000167574.txt
0,0.358289,0.049500,0.106547,0.099000,000000167574.txt
0,0.605992,0.527323,0.228797,0.491104,000000167574.txt
0,0.575078,0.137760,0.075687,0.124896,000000167574.txt
0,0.217383,0.372344,0.077266,0.094479,000000167574.txt
0,0.442695,0.047073,0.093984,0.092854,000000167574.txt
0,0.440609,0.100365,0.075906,0.082896,000000167574.txt
0,0.366281,0.118448,0.082250,0.176354,000000167574.txt
0,0.619188,0.328115,0.362187,0.485521,000000167683.txt
0,0.467906,0.556309,0.187156,0.771297,000000167734.txt
0,0.256234,0.699552,0.144094,0.574009,000000167734.txt
0,0.693547,0.404112,0.100687,0.453925,000000167755.txt
0,0.652242,0.632583,0.488766,0.707875,000000167854.txt
0,0.506602,0.635138,0.336547,0.709447,000000167908.txt
0,0.862633,0.124719,0.274734,0.249438,000000167952.txt
0,0.310540,0.500000,0.614640,0.730335,000000167962.txt
0,0.708427,0.549440,0.583147,0.879200,000000168083.txt
0,0.258012,0.718690,0.441698,0.562620,000000168083.txt
0,0.466344,0.550303,0.086625,0.087692,000000168093.txt
0,0.496078,0.311667,0.413687,0.309417,000000168106.txt
0,0.253367,0.510751,0.163172,0.359155,000000168134.txt
0,0.270289,0.410927,0.143797,0.207911,000000168134.txt
0,0.654687,0.330336,0.638208,0.440453,000000168248.txt
0,0.202700,0.575440,0.250000,0.804053,000000168368.txt
0,0.582770,0.524773,0.378380,0.927947,000000168368.txt
0,0.604648,0.240250,0.083891,0.146958,000000168387.txt
0,0.484200,0.555183,0.964720,0.863227,000000168472.txt
0,0.124617,0.646768,0.126609,0.478876,000000168521.txt
0,0.762898,0.675738,0.118547,0.478595,000000168521.txt
0,0.299359,0.433864,0.013062,0.048103,000000168521.txt
0,0.330234,0.432026,0.008094,0.046862,000000168521.txt
0,0.416789,0.664368,0.263578,0.414824,000000168521.txt
0,0.189953,0.666480,0.182281,0.345383,000000168563.txt
0,0.115080,0.534440,0.127013,0.277680,000000168624.txt
0,0.324453,0.438690,0.122453,0.106780,000000168624.txt
0,0.497242,0.564875,0.461009,0.869563,000000168657.txt
0,0.834002,0.560469,0.331995,0.879063,000000168657.txt
0,0.620227,0.310115,0.296641,0.521354,000000168774.txt
0,0.258180,0.301927,0.313203,0.571104,000000168774.txt
0,0.487078,0.187646,0.171906,0.370792,000000168774.txt
0,0.142734,0.186938,0.228031,0.362625,000000168774.txt
0,0.357133,0.035698,0.085328,0.071396,000000168774.txt
0,0.975023,0.448125,0.049953,0.282667,000000168774.txt
0,0.604770,0.484266,0.672719,0.874156,000000168775.txt
0,0.670935,0.359289,0.565841,0.701578,000000168797.txt
0,0.282680,0.618431,0.264109,0.388431,000000168806.txt
0,0.753570,0.640843,0.198328,0.701030,000000168806.txt
0,0.477180,0.583146,0.954359,0.833709,000000168822.txt
0,0.316420,0.951766,0.184040,0.096469,000000168873.txt
0,0.342391,0.250063,0.264844,0.358292,000000168909.txt
0,0.675836,0.394542,0.461797,0.766292,000000168909.txt
0,0.576406,0.531083,0.283156,0.635958,000000169086.txt
0,0.379055,0.507880,0.198141,0.513505,000000169134.txt
0,0.453852,0.637079,0.438828,0.725841,000000169143.txt
0,0.527914,0.185806,0.125016,0.367126,000000169143.txt
0,0.154781,0.172886,0.140219,0.342874,000000169143.txt
0,0.550687,0.447313,0.191906,0.278925,000000169233.txt
0,0.292625,0.407109,0.137167,0.124469,000000169243.txt
0,0.709297,0.641984,0.581405,0.716031,000000169500.txt
0,0.846020,0.573029,0.214280,0.305620,000000169510.txt
0,0.771140,0.390195,0.135920,0.278054,000000169510.txt
0,0.620650,0.436387,0.147780,0.217981,000000169510.txt
0,0.553070,0.334002,0.076380,0.235742,000000169510.txt
0,0.342870,0.321776,0.106460,0.328467,000000169510.txt
0,0.500000,0.625000,1.000000,0.729719,000000169547.txt
0,0.460527,0.620180,0.887049,0.718828,000000169690.txt
0,0.199484,0.325344,0.385281,0.646104,000000169732.txt
0,0.500000,0.595555,1.000000,0.791484,000000169858.txt
0,0.593891,0.548466,0.206437,0.804941,000000169863.txt
0,0.500000,0.493789,1.000000,0.984203,000000169986.txt
0,0.038677,0.382562,0.074979,0.158156,000000169986.txt
0,0.560867,0.500000,0.290078,0.582971,000000170080.txt
0,0.880859,0.536762,0.159156,0.383230,000000170080.txt
0,0.847172,0.530069,0.186437,0.361762,000000170080.txt
0,0.349336,0.406843,0.114078,0.483967,000000170173.txt
0,0.158102,0.451385,0.066828,0.280563,000000170173.txt
0,0.500000,0.173698,1.000000,0.339688,000000170401.txt
0,0.818039,0.553903,0.260016,0.360178,000000170439.txt
0,0.219945,0.546868,0.004359,0.022628,000000170439.txt
0,0.144961,0.522619,0.007016,0.015000,000000170439.txt
0,0.077352,0.547164,0.013609,0.017451,000000170439.txt
0,0.321914,0.622625,0.188766,0.588750,000000170464.txt
0,0.758492,0.542906,0.100234,0.495229,000000170464.txt
0,0.594940,0.727227,0.192480,0.535733,000000170630.txt
0,0.220290,0.596640,0.433860,0.571733,000000170687.txt
0,0.481550,0.600880,0.359060,0.624160,000000170687.txt
0,0.756600,0.513187,0.323080,0.652773,000000170687.txt
0,0.233848,0.545204,0.355964,0.485180,000000170695.txt
0,0.877525,0.561944,0.164036,0.606732,000000170695.txt
0,0.426969,0.496633,0.374521,0.768547,000000170950.txt
0,0.260969,0.327344,0.301312,0.388250,000000170975.txt
0,0.413208,0.288180,0.268958,0.323641,000000170975.txt
0,0.615000,0.177195,0.198792,0.180547,000000170975.txt
0,0.452823,0.202414,0.201938,0.203016,000000170975.txt
0,0.855510,0.551977,0.288979,0.795859,000000170975.txt
0,0.852115,0.202961,0.164271,0.185547,000000170975.txt
0,0.107115,0.438312,0.214229,0.539281,000000170975.txt
0,0.080055,0.358583,0.156734,0.698875,000000171017.txt
0,0.585305,0.299552,0.349672,0.596854,000000171017.txt
0,0.514289,0.505708,0.561047,0.961042,000000171017.txt
0,0.491555,0.402031,0.273641,0.405396,000000171192.txt
0,0.624422,0.494393,0.169813,0.301121,000000171272.txt
0,0.363383,0.415421,0.330953,0.544019,000000171272.txt
0,0.054813,0.190199,0.094437,0.380397,000000171272.txt
0,0.377125,0.153096,0.106500,0.306192,000000171272.txt
0,0.487563,0.103703,0.070094,0.201706,000000171272.txt
0,0.527828,0.181519,0.090531,0.323738,000000171272.txt
0,0.611211,0.175958,0.124984,0.321121,000000171272.txt
0,0.098250,0.110829,0.079625,0.221659,000000171272.txt
0,0.964969,0.093411,0.068000,0.146869,000000171272.txt
0,0.240555,0.171157,0.163234,0.340678,000000171272.txt
0,0.190852,0.169942,0.197141,0.339883,000000171272.txt
0,0.628758,0.056484,0.046391,0.099463,000000171272.txt
0,0.332805,0.093727,0.051609,0.182266,000000171272.txt
0,0.625281,0.408302,0.172687,0.449434,000000171479.txt
0,0.394453,0.360483,0.223719,0.508420,000000171479.txt
0,0.618977,0.406227,0.067859,0.278201,000000171581.txt
0,0.839492,0.378762,0.064109,0.263084,000000171581.txt
0,0.245109,0.540397,0.154844,0.444393,000000171581.txt
0,0.582896,0.361258,0.792500,0.660172,000000171648.txt
0,0.310953,0.153375,0.082594,0.296625,000000171685.txt
0,0.851125,0.240073,0.252812,0.471896,000000171685.txt
0,0.388898,0.202427,0.111297,0.404854,000000171685.txt
0,0.936562,0.239281,0.126875,0.470229,000000171685.txt
0,0.539609,0.101302,0.120781,0.187021,000000171685.txt
0,0.711367,0.613448,0.576484,0.609313,000000171729.txt
0,0.387664,0.687021,0.603891,0.600000,000000171729.txt
0,0.392260,0.566102,0.684521,0.544609,000000171808.txt
0,0.358664,0.474154,0.446172,0.948307,000000171880.txt
0,0.137953,0.582199,0.272750,0.382879,000000171967.txt
0,0.217070,0.299185,0.138703,0.151674,000000171967.txt
0,0.349070,0.233694,0.118922,0.125469,000000171967.txt
0,0.699523,0.085100,0.077516,0.123058,000000171967.txt
0,0.620563,0.088761,0.080219,0.114621,000000171967.txt
0,0.113789,0.310804,0.080734,0.163571,000000171967.txt
0,0.149211,0.239196,0.071234,0.127723,000000171967.txt
0,0.185609,0.366842,0.092281,0.117567,000000171967.txt
0,0.257016,0.402478,0.070156,0.084687,000000171967.txt
0,0.272258,0.367377,0.100984,0.141585,000000171967.txt
0,0.553211,0.470279,0.301578,0.598013,000000171967.txt
0,0.782102,0.081484,0.091609,0.118504,000000171967.txt
0,0.050336,0.388862,0.099641,0.226071,000000171967.txt
0,0.346531,0.411660,0.330594,0.576221,000000172196.txt
0,0.667547,0.472292,0.222438,0.274250,000000172264.txt
0,0.546708,0.599555,0.905472,0.800891,000000172467.txt
0,0.673677,0.479031,0.386792,0.363437,000000172490.txt
0,0.508453,0.479202,0.465313,0.734008,000000172506.txt
0,0.331742,0.391640,0.011641,0.017367,000000172665.txt
0,0.429719,0.392390,0.009531,0.009446,000000172665.txt
0,0.394602,0.398603,0.015328,0.025751,000000172665.txt
0,0.348758,0.393141,0.014547,0.016120,000000172665.txt
0,0.781703,0.423730,0.010156,0.016975,000000172665.txt
0,0.414297,0.391686,0.019563,0.021986,000000172665.txt
0,0.768156,0.428233,0.006781,0.013279,000000172665.txt
0,0.775844,0.420577,0.007906,0.016212,000000172665.txt
0,0.321125,0.391467,0.018281,0.024134,000000172665.txt
0,0.363578,0.390300,0.018156,0.024157,000000172665.txt
0,0.297836,0.392483,0.016234,0.030693,000000172665.txt
0,0.654031,0.234406,0.069344,0.141937,000000172681.txt
0,0.246180,0.561010,0.044766,0.157313,000000172681.txt
0,0.630953,0.235458,0.053375,0.149750,000000172681.txt
0,0.624664,0.207604,0.092391,0.255792,000000172681.txt
0,0.297203,0.544854,0.006656,0.027125,000000172681.txt
0,0.874211,0.565984,0.144609,0.448361,000000172947.txt
0,0.656367,0.558220,0.110047,0.352927,000000172947.txt
0,0.433700,0.561800,0.525840,0.862920,000000173117.txt
0,0.655945,0.534988,0.100453,0.188759,000000173138.txt
0,0.399438,0.719094,0.134844,0.382021,000000173231.txt
0,0.584742,0.669167,0.134516,0.404000,000000173231.txt
0,0.477430,0.271922,0.423734,0.369437,000000173245.txt
0,0.727195,0.677937,0.545609,0.623875,000000173324.txt
0,0.155984,0.312589,0.113281,0.331957,000000173334.txt
0,0.453852,0.491016,0.330609,0.519089,000000173400.txt
0,0.836898,0.644895,0.007984,0.015691,000000173475.txt
0,0.749828,0.567564,0.174313,0.583326,000000173579.txt
0,0.569273,0.571464,0.185203,0.571405,000000173579.txt
0,0.880844,0.359637,0.084469,0.321335,000000173579.txt
0,0.812617,0.360667,0.050984,0.168548,000000173579.txt
0,0.939875,0.409110,0.074406,0.379485,000000173579.txt
0,0.667094,0.450890,0.039250,0.115644,000000173579.txt
0,0.499042,0.603375,0.382399,0.793250,000000173801.txt
0,0.192695,0.236236,0.123328,0.467574,000000173994.txt
0,0.676672,0.252959,0.216781,0.469683,000000173994.txt
0,0.195102,0.761791,0.136266,0.440454,000000173994.txt
0,0.729125,0.766190,0.136219,0.441859,000000173994.txt
0,0.142156,0.508448,0.060719,0.277271,000000174026.txt
0,0.524656,0.637365,0.236844,0.715576,000000174028.txt
0,0.516328,0.573035,0.310406,0.638212,000000174028.txt
0,0.498489,0.658430,0.996979,0.660672,000000174135.txt
0,0.497763,0.360492,0.995527,0.716047,000000174135.txt
0,0.542063,0.600211,0.212656,0.468732,000000174228.txt
0,0.866758,0.458052,0.147766,0.259437,000000174228.txt
0,0.093680,0.703697,0.187359,0.567911,000000174228.txt
0,0.427789,0.398322,0.161547,0.471901,000000174229.txt
0,0.519320,0.731984,0.204320,0.536032,000000174332.txt
0,0.879810,0.756019,0.240380,0.487963,000000174332.txt
0,0.041440,0.279656,0.047200,0.205767,000000174332.txt
0,0.488072,0.544156,0.312500,0.838969,000000174391.txt
0,0.417239,0.130417,0.269673,0.205474,000000174421.txt
0,0.101675,0.136895,0.146814,0.154575,000000174421.txt
0,0.685950,0.719093,0.556180,0.534827,000000174496.txt
0,0.293312,0.653932,0.274187,0.692137,000000174574.txt
0,0.827719,0.386476,0.121188,0.463877,000000174574.txt
0,0.514950,0.629840,0.224620,0.409720,000000174718.txt
0,0.320330,0.633168,0.302300,0.347057,000000174766.txt
0,0.455790,0.402402,0.068340,0.159399,000000174766.txt
0,0.381610,0.384700,0.061940,0.186456,000000174766.txt
0,0.256500,0.348453,0.095200,0.402913,000000174766.txt
0,0.184250,0.350300,0.087140,0.472372,000000174766.txt
0,0.613140,0.319715,0.062360,0.284054,000000174766.txt
0,0.657260,0.290676,0.059960,0.328799,000000174766.txt
0,0.693730,0.295465,0.059940,0.292192,000000174766.txt
0,0.027880,0.496126,0.055760,0.127147,000000174766.txt
0,0.098990,0.505195,0.103940,0.266486,000000174766.txt
0,0.144710,0.467117,0.081940,0.271652,000000174766.txt
0,0.112800,0.264640,0.064400,0.199129,000000174766.txt
0,0.046260,0.287267,0.091880,0.247628,000000174766.txt
0,0.593155,0.285062,0.408853,0.314875,000000175012.txt
0,0.394570,0.444087,0.304172,0.883864,000000175024.txt
0,0.517266,0.367312,0.120687,0.174958,000000175111.txt
0,0.681328,0.443368,0.086188,0.161381,000000175111.txt
0,0.224898,0.469665,0.130922,0.278661,000000175111.txt
0,0.834445,0.621245,0.083078,0.130481,000000175111.txt
0,0.855414,0.192138,0.289172,0.379790,000000175263.txt
0,0.382550,0.435333,0.244980,0.668907,000000175284.txt
0,0.575350,0.454440,0.178180,0.590693,000000175284.txt
0,0.584977,0.264047,0.226828,0.487624,000000175336.txt
0,0.173852,0.537071,0.344703,0.795506,000000175336.txt
0,0.673758,0.567424,0.413359,0.613482,000000175336.txt
0,0.849898,0.314153,0.300203,0.623318,000000175336.txt
0,0.965023,0.061882,0.056172,0.123765,000000175336.txt
0,0.033945,0.194400,0.067891,0.388376,000000175336.txt
0,0.092391,0.838647,0.182688,0.315506,000000175336.txt
0,0.556180,0.500440,0.252800,0.741573,000000175368.txt
0,0.483960,0.423427,0.265200,0.846853,000000175368.txt
0,0.761210,0.583453,0.253260,0.371760,000000175427.txt
0,0.929500,0.573031,0.072469,0.260688,000000175459.txt
0,0.199766,0.420229,0.055469,0.099250,000000175459.txt
0,0.093445,0.498927,0.067859,0.263646,000000175459.txt
0,0.646203,0.691007,0.197906,0.573021,000000175506.txt
0,0.406023,0.716850,0.188359,0.566300,000000175506.txt
0,0.220343,0.593546,0.363824,0.783301,000000175540.txt
0,0.748145,0.497533,0.474069,0.955556,000000175540.txt
0,0.551680,0.494388,0.799109,0.979779,000000175558.txt
0,0.305547,0.524711,0.167500,0.860669,000000175615.txt
0,0.639992,0.599772,0.123047,0.541368,000000175615.txt
0,0.748617,0.594164,0.153297,0.542614,000000175615.txt
0,0.534141,0.571667,0.557000,0.715583,000000175653.txt
0,0.717906,0.414417,0.131750,0.538292,000000175703.txt
0,0.250094,0.602158,0.162719,0.753921,000000175737.txt
0,0.541919,0.739797,0.171949,0.254125,000000175831.txt
0,0.335000,0.692125,0.086575,0.144031,000000175831.txt
0,0.669390,0.678266,0.085709,0.073094,000000175831.txt
0,0.279977,0.722695,0.559110,0.554609,000000175855.txt
0,0.912600,0.647195,0.174801,0.467422,000000175855.txt
0,0.589063,0.510141,0.617752,0.684688,000000175855.txt
0,0.203770,0.253930,0.407541,0.507859,000000175855.txt
0,0.468021,0.357492,0.243792,0.428891,000000175863.txt
0,0.448094,0.670177,0.130969,0.278313,000000176031.txt
0,0.846906,0.655062,0.180344,0.667417,000000176031.txt
0,0.953898,0.683646,0.092203,0.600000,000000176031.txt
0,0.565859,0.414115,0.044188,0.138729,000000176031.txt
0,0.800560,0.114600,0.391000,0.224720,000000176038.txt
0,0.322750,0.075827,0.358980,0.146853,000000176038.txt
0,0.043920,0.144720,0.087840,0.104640,000000176038.txt
0,0.372711,0.512356,0.587828,0.967740,000000176257.txt
0,0.640586,0.544979,0.450328,0.899467,000000176257.txt
0,0.780109,0.595139,0.117781,0.224947,000000176257.txt
0,0.355617,0.573031,0.320234,0.826979,000000176265.txt
0,0.472133,0.469594,0.197641,0.675687,000000176265.txt
0,0.647195,0.469656,0.286516,0.521354,000000176265.txt
0,0.134984,0.288885,0.088438,0.205229,000000176265.txt
0,0.034711,0.278417,0.069203,0.124542,000000176265.txt
0,0.029422,0.419823,0.058844,0.114229,000000176265.txt
0,0.067719,0.819219,0.135438,0.361563,000000176265.txt
0,0.298492,0.378809,0.153141,0.640859,000000176362.txt
0,0.646914,0.560498,0.440484,0.780254,000000176362.txt
0,0.165977,0.711211,0.331953,0.522656,000000176362.txt
0,0.861227,0.488766,0.277547,0.298875,000000176478.txt
0,0.451951,0.485391,0.500678,0.247187,000000176478.txt
0,0.389023,0.521042,0.174922,0.505000,000000176587.txt
0,0.936656,0.593469,0.126688,0.319812,000000176587.txt
0,0.493242,0.586719,0.195953,0.274771,000000176587.txt
0,0.156250,0.565312,0.312500,0.610375,000000176587.txt
0,0.469383,0.484208,0.396078,0.602250,000000176593.txt
0,0.715258,0.198969,0.112734,0.394937,000000176593.txt
0,0.560059,0.504492,0.808776,0.829203,000000176624.txt
0,0.611492,0.542229,0.766891,0.915542,000000176726.txt
0,0.517320,0.345609,0.202984,0.448642,000000176730.txt
0,0.392023,0.309473,0.100953,0.242600,000000176730.txt
0,0.541031,0.391358,0.052406,0.168056,000000176730.txt
0,0.635406,0.428466,0.108156,0.155152,000000176730.txt
0,0.760297,0.425023,0.111125,0.235948,000000176730.txt
0,0.835859,0.538208,0.184406,0.271920,000000176730.txt
0,0.149930,0.875281,0.248891,0.226956,000000176730.txt
0,0.424391,0.427728,0.075156,0.173115,000000176730.txt
0,0.392953,0.411288,0.055406,0.125667,000000176730.txt
0,0.813398,0.457717,0.130703,0.226628,000000176730.txt
0,0.237477,0.427307,0.115859,0.285293,000000176730.txt
0,0.193500,0.504391,0.161688,0.266674,000000176730.txt
0,0.072047,0.462307,0.119438,0.141710,000000176730.txt
0,0.688242,0.516115,0.052297,0.093229,000000176757.txt
0,0.447937,0.535266,0.740083,0.901125,000000176790.txt
0,0.256177,0.579773,0.392521,0.817984,000000176790.txt
0,0.531000,0.255856,0.105280,0.304251,000000176791.txt
0,0.671880,0.472661,0.274200,0.505199,000000176791.txt
0,0.834641,0.398279,0.108312,0.311639,000000176826.txt
0,0.419055,0.552131,0.325359,0.593255,000000177036.txt
0,0.538070,0.357869,0.067266,0.148244,000000177036.txt
0,0.533970,0.604727,0.166066,0.330266,000000177064.txt
0,0.551790,0.475761,0.864420,0.823261,000000177069.txt
0,0.631789,0.451680,0.136234,0.638206,000000177182.txt
0,0.505883,0.417423,0.128203,0.621526,000000177182.txt
0,0.367953,0.440320,0.132750,0.654495,000000177182.txt
0,0.224758,0.411876,0.155734,0.597485,000000177182.txt
0,0.196922,0.602515,0.138719,0.441113,000000177182.txt
0,0.532945,0.597876,0.146141,0.446845,000000177182.txt
0,0.803687,0.566062,0.158406,0.486351,000000177182.txt
0,0.761516,0.397227,0.133781,0.571278,000000177182.txt
0,0.426453,0.752911,0.044281,0.196620,000000177280.txt
0,0.337320,0.549601,0.006266,0.024507,000000177280.txt
0,0.802555,0.552899,0.006328,0.018709,000000177280.txt
0,0.342594,0.549660,0.004156,0.017019,000000177280.txt
0,0.353680,0.554225,0.012078,0.016667,000000177280.txt
0,0.430133,0.547148,0.005078,0.017254,000000177280.txt
0,0.444031,0.554437,0.006250,0.012535,000000177280.txt
0,0.524477,0.553310,0.007984,0.013052,000000177280.txt
0,0.391391,0.551244,0.006938,0.010704,000000177280.txt
0,0.053219,0.556244,0.009062,0.027700,000000177280.txt
0,0.367984,0.550728,0.006031,0.018592,000000177280.txt
0,0.609664,0.500208,0.584359,0.999583,000000177375.txt
0,0.294180,0.285615,0.231953,0.566479,000000177375.txt
0,0.119867,0.431510,0.212328,0.684937,000000177375.txt
0,0.071477,0.496281,0.142953,0.985146,000000177375.txt
0,0.787000,0.243958,0.064719,0.236625,000000177375.txt
0,0.524266,0.377000,0.200062,0.566333,000000177407.txt
0,0.510556,0.559200,0.261345,0.532280,000000177467.txt
0,0.454929,0.605620,0.733915,0.775280,000000177572.txt
0,0.612441,0.555180,0.581972,0.864859,000000177858.txt
0,0.484309,0.540914,0.113443,0.185516,000000177860.txt
0,0.399375,0.468404,0.490281,0.731939,000000177863.txt
0,0.677188,0.412172,0.420667,0.593313,000000177938.txt
0,0.527552,0.384086,0.161729,0.336484,000000177938.txt
0,0.723297,0.345585,0.097437,0.132763,000000177990.txt
0,0.062828,0.227763,0.050313,0.114075,000000177990.txt
0,0.102695,0.154918,0.085547,0.195222,000000177990.txt
0,0.191648,0.318185,0.075766,0.071639,000000177990.txt
0,0.316305,0.158571,0.076734,0.209696,000000177990.txt
0,0.252633,0.576393,0.313359,0.802248,000000177990.txt
0,0.572711,0.526979,0.098922,0.504075,000000177990.txt
0,0.537266,0.253618,0.065156,0.168173,000000177990.txt
0,0.594234,0.238033,0.054281,0.097377,000000177990.txt
0,0.095203,0.320222,0.052469,0.074169,000000177990.txt
0,0.670578,0.261148,0.057813,0.151335,000000177990.txt
0,0.193719,0.236288,0.086094,0.201991,000000177990.txt
0,0.098852,0.273934,0.110203,0.166651,000000177990.txt
0,0.322586,0.538202,0.351297,0.896611,000000178018.txt
0,0.070660,0.498874,0.141320,0.995465,000000178166.txt
0,0.450490,0.496246,0.634580,0.984264,000000178166.txt
0,0.595922,0.720199,0.149313,0.133513,000000178275.txt
0,0.402719,0.551917,0.255969,0.896167,000000178285.txt
0,0.252633,0.495515,0.445297,0.946066,000000178410.txt
0,0.485133,0.851194,0.163391,0.294145,000000178410.txt
0,0.742156,0.739485,0.386813,0.494379,000000178410.txt
0,0.239891,0.655059,0.341844,0.667400,000000178410.txt
0,0.032742,0.922693,0.062859,0.153583,000000178410.txt
0,0.479797,0.403221,0.292469,0.638712,000000178429.txt
0,0.555802,0.610109,0.584271,0.757313,000000178430.txt
0,0.389781,0.947500,0.261896,0.105000,000000178430.txt
0,0.390602,0.322260,0.147530,0.083000,000000178566.txt
0,0.788705,0.276630,0.359458,0.157500,000000178566.txt
0,0.106611,0.471910,0.213223,0.346060,000000178566.txt
0,0.232620,0.334340,0.204458,0.125240,000000178566.txt
0,0.294413,0.219810,0.173524,0.137700,000000178566.txt
0,0.469789,0.227480,0.179759,0.137400,000000178566.txt
0,0.743163,0.327100,0.105602,0.070120,000000178566.txt
0,0.631581,0.673000,0.522319,0.634160,000000178566.txt
0,0.099006,0.215230,0.197289,0.158100,000000178566.txt
0,0.745316,0.156540,0.256777,0.161600,000000178566.txt
0,0.948148,0.225460,0.103705,0.188240,000000178566.txt
0,0.522982,0.105330,0.218072,0.139980,000000178566.txt
0,0.917877,0.161140,0.091235,0.092840,000000178566.txt
0,0.347187,0.493260,0.694375,0.982021,000000178578.txt
0,0.404740,0.613484,0.801612,0.750563,000000178598.txt
0,0.432394,0.458805,0.634178,0.358922,000000178890.txt
0,0.663192,0.269141,0.236854,0.189188,000000178890.txt
0,0.913005,0.258383,0.173991,0.191766,000000178890.txt
0,0.555190,0.320090,0.167900,0.257365,000000178978.txt
0,0.731656,0.821467,0.019094,0.049085,000000178998.txt
0,0.243586,0.822758,0.041891,0.119460,000000178998.txt
0,0.418961,0.585374,0.272953,0.505595,000000179034.txt
0,0.932680,0.467792,0.134641,0.474292,000000179037.txt
0,0.906971,0.414844,0.056205,0.070250,000000179199.txt
0,0.851184,0.390242,0.016960,0.044953,000000179199.txt
0,0.616593,0.592570,0.551761,0.710109,000000179199.txt
0,0.385650,0.707373,0.077260,0.228560,000000179245.txt
0,0.927370,0.781533,0.135140,0.436933,000000179245.txt
0,0.853350,0.816640,0.078380,0.147253,000000179245.txt
0,0.703930,0.497385,0.592141,0.986521,000000179322.txt
0,0.392883,0.480714,0.202109,0.611077,000000179421.txt
0,0.477203,0.445802,0.163437,0.518729,000000179480.txt
0,0.621200,0.538754,0.337000,0.821892,000000179633.txt
0,0.277630,0.400000,0.531300,0.790991,000000179633.txt
0,0.637386,0.425678,0.351340,0.425670,000000179823.txt
0,0.535212,0.567042,0.432941,0.267549,000000179823.txt
0,0.322141,0.738472,0.156601,0.263971,000000179823.txt
0,0.249444,0.657941,0.181209,0.460850,000000179823.txt
0,0.207859,0.334828,0.114608,0.269657,000000179823.txt
0,0.872386,0.448162,0.136046,0.293971,000000179823.txt
0,0.871691,0.764910,0.185801,0.470180,000000179823.txt
0,0.904853,0.246912,0.119444,0.307745,000000179823.txt
0,0.021977,0.761225,0.043954,0.304771,000000179823.txt
0,0.402598,0.849346,0.218170,0.275327,000000179823.txt
0,0.243790,0.715013,0.460500,0.546293,000000179954.txt
0,0.248600,0.406747,0.075840,0.184267,000000179954.txt
0,0.106867,0.771659,0.213734,0.456682,000000180087.txt
0,0.070969,0.591200,0.141937,0.407906,000000180087.txt
0,0.230273,0.543835,0.356547,0.568235,000000180087.txt
0,0.130836,0.199071,0.204047,0.398141,000000180087.txt
0,0.336508,0.213482,0.207422,0.426965,000000180087.txt
0,0.322586,0.446365,0.206828,0.412447,000000180087.txt
0,0.434563,0.419471,0.149281,0.435741,000000180087.txt
0,0.508117,0.202247,0.177578,0.404494,000000180087.txt
0,0.693586,0.178424,0.185484,0.356847,000000180087.txt
0,0.699875,0.420659,0.283531,0.447200,000000180087.txt
0,0.565711,0.442141,0.129891,0.402494,000000180087.txt
0,0.925531,0.516494,0.148094,0.219106,000000180087.txt
0,0.205258,0.567529,0.110391,0.231153,000000180087.txt
0,0.533333,0.503375,0.820958,0.795500,000000180289.txt
0,0.331320,0.686326,0.298484,0.607629,000000180354.txt
0,0.675477,0.618087,0.315609,0.761808,000000180354.txt
0,0.724763,0.531152,0.097794,0.261487,000000180436.txt
0,0.318897,0.482042,0.040376,0.124739,000000180436.txt
0,0.278701,0.495588,0.089069,0.197255,000000180436.txt
0,0.182345,0.465221,0.032271,0.150997,000000180436.txt
0,0.092631,0.483725,0.185261,0.494837,000000180436.txt
0,0.030833,0.474175,0.027810,0.121160,000000180436.txt
0,0.184788,0.454216,0.032222,0.167451,000000180436.txt
0,0.528440,0.602059,0.137304,0.209935,000000180436.txt
0,0.469383,0.594385,0.227516,0.608979,000000180494.txt
0,0.711086,0.541740,0.410000,0.827360,000000180555.txt
0,0.292143,0.556170,0.430171,0.856180,000000180555.txt
0,0.502969,0.559588,0.417187,0.685859,000000180559.txt
0,0.645602,0.524659,0.438891,0.810259,000000180559.txt
0,0.323766,0.493156,0.161000,0.720812,000000180653.txt
0,0.517203,0.527271,0.207969,0.532625,000000180653.txt
0,0.431311,0.606602,0.784543,0.760422,000000180718.txt
0,0.439766,0.840969,0.528031,0.318062,000000180768.txt
0,0.247523,0.134417,0.099953,0.127292,000000180768.txt
0,0.859961,0.676639,0.135547,0.623021,000000180997.txt
0,0.575844,0.491010,0.848312,0.968521,000000181009.txt
0,0.500840,0.494280,0.998320,0.984293,000000181014.txt
