cls,xcen,ycen,w,h,name
0,0.594180,0.660751,0.011960,0.035556,000000120248.txt
0,0.582710,0.661802,0.014180,0.038078,000000120248.txt
0,0.553300,0.665811,0.013280,0.033423,000000120248.txt
0,0.569000,0.660240,0.015480,0.037417,000000120248.txt
0,0.571720,0.643288,0.009400,0.028498,000000120248.txt
0,0.722560,0.610571,0.020960,0.079580,000000120248.txt
0,0.655750,0.652012,0.012380,0.028288,000000120248.txt
0,0.598310,0.659444,0.006740,0.033544,000000120248.txt
0,0.588660,0.664189,0.006480,0.025015,000000120248.txt
0,0.319247,0.456000,0.598353,0.901344,000000120357.txt
0,0.739435,0.369844,0.411906,0.538125,000000120357.txt
0,0.847753,0.235453,0.251271,0.323437,000000120357.txt
0,0.955776,0.303055,0.088447,0.258359,000000120357.txt
0,0.906867,0.903528,0.030578,0.119953,000000120375.txt
0,0.601781,0.886086,0.011906,0.047640,000000120375.txt
0,0.619672,0.878925,0.006469,0.032710,000000120375.txt
0,0.488944,0.429055,0.341737,0.578828,000000120414.txt
0,0.807946,0.423305,0.375188,0.791016,000000120414.txt
0,0.434148,0.359578,0.015516,0.035082,000000120592.txt
0,0.373615,0.721063,0.547703,0.488594,000000120674.txt
0,0.453024,0.632891,0.379831,0.658250,000000120674.txt
0,0.673484,0.632292,0.331281,0.713000,000000120792.txt
0,0.869945,0.666292,0.260109,0.644958,000000120792.txt
0,0.651188,0.594323,0.100500,0.224521,000000120792.txt
0,0.438641,0.397743,0.208437,0.400000,000000120994.txt
0,0.780312,0.718342,0.439375,0.541382,000000121229.txt
0,0.489867,0.552927,0.266891,0.434688,000000121358.txt
0,0.660399,0.496220,0.381104,0.941520,000000121534.txt
0,0.368788,0.546070,0.420460,0.853940,000000121534.txt
0,0.468469,0.469594,0.834854,0.939188,000000121565.txt
0,0.536883,0.435642,0.147547,0.280652,000000121570.txt
0,0.952875,0.740129,0.073406,0.307165,000000121572.txt
0,0.865312,0.675657,0.040781,0.121366,000000121572.txt
0,0.471750,0.617680,0.037094,0.044433,000000121572.txt
0,0.538094,0.602255,0.031656,0.056727,000000121572.txt
0,0.383133,0.365709,0.030359,0.061057,000000121572.txt
0,0.414648,0.351598,0.019766,0.045000,000000121572.txt
0,0.596250,0.246044,0.049812,0.074098,000000121572.txt
0,0.490883,0.602448,0.010141,0.072113,000000121572.txt
0,0.917219,0.693621,0.028969,0.208634,000000121572.txt
0,0.385891,0.608802,0.014688,0.038892,000000121572.txt
0,0.466633,0.325142,0.026734,0.053119,000000121572.txt
0,0.408445,0.621443,0.012359,0.037165,000000121572.txt
0,0.421562,0.618814,0.030750,0.047010,000000121572.txt
0,0.870058,0.288453,0.177984,0.260437,000000121613.txt
0,0.803365,0.622465,0.393271,0.750557,000000121782.txt
0,0.647073,0.215724,0.184896,0.395515,000000121782.txt
0,0.594135,0.178649,0.156312,0.235961,000000121782.txt
0,0.366406,0.167632,0.076188,0.197827,000000121782.txt
0,0.286781,0.421657,0.309062,0.567047,000000121782.txt
0,0.183198,0.617981,0.359687,0.741588,000000121782.txt
0,0.733635,0.357312,0.310937,0.503370,000000121782.txt
0,0.943865,0.209457,0.112271,0.281532,000000121782.txt
0,0.874031,0.055571,0.060562,0.099944,000000121782.txt
0,0.318021,0.320961,0.161667,0.507047,000000121782.txt
0,0.232620,0.575193,0.200560,0.492379,000000121867.txt
0,0.759600,0.744357,0.123560,0.489871,000000121867.txt
0,0.451141,0.415258,0.102781,0.175808,000000121961.txt
0,0.466010,0.731893,0.739900,0.498880,000000122001.txt
0,0.415360,0.419507,0.639000,0.836347,000000122001.txt
0,0.680760,0.246240,0.086680,0.358933,000000122001.txt
0,0.964340,0.643267,0.071320,0.677253,000000122001.txt
0,0.818800,0.302573,0.141480,0.558160,000000122001.txt
0,0.847255,0.876398,0.065210,0.090297,000000122164.txt
0,0.968294,0.898641,0.063411,0.131969,000000122164.txt
0,0.170304,0.845617,0.021355,0.032797,000000122164.txt
0,0.193096,0.845188,0.014696,0.024844,000000122164.txt
0,0.276589,0.841070,0.018318,0.030328,000000122164.txt
0,0.629334,0.814633,0.518154,0.370734,000000122164.txt
0,0.944871,0.843883,0.057827,0.075141,000000122164.txt
0,0.759556,0.836914,0.031449,0.030109,000000122164.txt
0,0.216484,0.841422,0.016706,0.027906,000000122164.txt
0,0.239801,0.842281,0.016472,0.028531,000000122164.txt
0,0.161797,0.652958,0.323594,0.667417,000000122264.txt
0,0.752836,0.575896,0.286297,0.504417,000000122264.txt
0,0.160594,0.426229,0.169844,0.336333,000000122264.txt
0,0.518258,0.330333,0.166859,0.265167,000000122264.txt
0,0.859500,0.465365,0.137594,0.361771,000000122264.txt
0,0.535970,0.749437,0.426752,0.478656,000000122266.txt
0,0.090397,0.788312,0.024439,0.036406,000000122266.txt
0,0.125818,0.792312,0.015701,0.032781,000000122266.txt
0,0.034895,0.796352,0.011659,0.010266,000000122266.txt
0,0.277617,0.814445,0.013364,0.014578,000000122266.txt
0,0.246928,0.813453,0.014089,0.009906,000000122266.txt
0,0.821764,0.825469,0.022967,0.019094,000000122266.txt
0,0.960187,0.820984,0.015654,0.030812,000000122266.txt
0,0.942605,0.824828,0.010911,0.020250,000000122266.txt
0,0.953715,0.824359,0.008692,0.018281,000000122266.txt
0,0.220444,0.811711,0.009953,0.008891,000000122266.txt
0,0.240516,0.493963,0.458344,0.976349,000000122335.txt
0,0.165453,0.177510,0.292250,0.355020,000000122350.txt
0,0.927797,0.112988,0.130906,0.220781,000000122350.txt
0,0.400414,0.944437,0.018516,0.029000,000000122354.txt
0,0.326898,0.859396,0.018828,0.027500,000000122354.txt
0,0.895266,0.675283,0.209469,0.626981,000000122355.txt
0,0.642398,0.612358,0.266484,0.748302,000000122355.txt
0,0.409586,0.687913,0.213359,0.596863,000000122355.txt
0,0.156281,0.655189,0.300594,0.661415,000000122355.txt
0,0.212953,0.515318,0.057563,0.124188,000000122362.txt
0,0.240375,0.496694,0.042063,0.095035,000000122362.txt
0,0.284687,0.479047,0.057750,0.092776,000000122362.txt
0,0.321398,0.501188,0.027016,0.080165,000000122362.txt
0,0.434531,0.501459,0.041406,0.087294,000000122362.txt
0,0.351055,0.503153,0.033734,0.073647,000000122362.txt
0,0.664414,0.487141,0.033391,0.057812,000000122362.txt
0,0.511562,0.545471,0.048531,0.143318,000000122362.txt
0,0.615883,0.467576,0.035641,0.055247,000000122362.txt
0,0.968961,0.437341,0.039984,0.047576,000000122362.txt
0,0.936352,0.430906,0.035641,0.056824,000000122362.txt
0,0.689141,0.479341,0.023531,0.055624,000000122362.txt
0,0.883742,0.429259,0.038234,0.071365,000000122362.txt
0,0.528391,0.596021,0.223062,0.380625,000000122537.txt
0,0.934125,0.504510,0.091219,0.445938,000000122537.txt
0,0.773359,0.573302,0.150000,0.264479,000000122537.txt
0,0.623640,0.574369,0.095400,0.394925,000000122542.txt
0,0.175900,0.569414,0.129280,0.562072,000000122542.txt
0,0.604047,0.645843,0.158125,0.605691,000000122667.txt
0,0.771383,0.632588,0.229391,0.617963,000000122667.txt
0,0.467031,0.643443,0.196406,0.595504,000000122667.txt
0,0.911578,0.504496,0.140937,0.725855,000000122667.txt
0,0.670336,0.360375,0.120734,0.409649,000000122667.txt
0,0.106445,0.505621,0.161922,0.786511,000000122667.txt
0,0.501422,0.377763,0.119156,0.391358,000000122667.txt
0,0.414672,0.260960,0.108594,0.238876,000000122667.txt
0,0.345477,0.534941,0.120109,0.693302,000000122667.txt
0,0.237859,0.400445,0.129875,0.493864,000000122667.txt
0,0.281117,0.685398,0.154422,0.624707,000000122667.txt
0,0.571016,0.259731,0.095312,0.202600,000000122667.txt
0,0.804086,0.427272,0.131703,0.537681,000000122667.txt
0,0.400609,0.550222,0.280125,0.875855,000000122796.txt
0,0.338914,0.671733,0.251359,0.475691,000000122802.txt
0,0.526156,0.607078,0.047313,0.084737,000000122902.txt
0,0.616023,0.618892,0.014703,0.063767,000000122902.txt
0,0.409328,0.554664,0.392000,0.826672,000000122937.txt
0,0.066859,0.533454,0.012844,0.043536,000000122973.txt
0,0.017922,0.516370,0.008781,0.038548,000000122973.txt
0,0.743437,0.376628,0.110906,0.181827,000000122973.txt
0,0.027250,0.546311,0.008719,0.048407,000000122973.txt
0,0.953203,0.926000,0.033594,0.076329,000000123142.txt
0,0.435945,0.884573,0.042328,0.155771,000000123177.txt
0,0.345031,0.921563,0.053500,0.081417,000000123177.txt
0,0.700117,0.737937,0.006641,0.020833,000000123177.txt
0,0.505422,0.735823,0.005656,0.020771,000000123177.txt
0,0.510320,0.730552,0.009359,0.035687,000000123177.txt
0,0.539297,0.734677,0.006250,0.024979,000000123177.txt
0,0.060125,0.735667,0.011906,0.016500,000000123177.txt
0,0.743359,0.733448,0.003156,0.025562,000000123177.txt
0,0.969398,0.747573,0.007328,0.031146,000000123177.txt
0,0.871813,0.740292,0.008063,0.026875,000000123177.txt
0,0.077070,0.704979,0.006047,0.016792,000000123177.txt
0,0.994687,0.739052,0.008375,0.014979,000000123177.txt
0,0.985938,0.748469,0.008563,0.031187,000000123177.txt
0,0.640130,0.376711,0.071940,0.129602,000000123190.txt
0,0.459070,0.847825,0.016660,0.065676,000000123190.txt
0,0.408070,0.850729,0.019540,0.062573,000000123190.txt
0,0.533578,0.509472,0.220250,0.455329,000000123208.txt
0,0.406383,0.570408,0.289016,0.495500,000000123247.txt
0,0.279703,0.027447,0.034125,0.054895,000000123247.txt
0,0.937352,0.481184,0.094609,0.277947,000000123247.txt
0,0.531875,0.465930,0.712083,0.782422,000000123411.txt
0,0.779625,0.566028,0.076187,0.537222,000000123444.txt
0,0.643500,0.671167,0.111344,0.308667,000000123444.txt
0,0.460219,0.505667,0.177187,0.407944,000000123444.txt
0,0.036766,0.565282,0.022500,0.079100,000000123469.txt
0,0.663525,0.614750,0.511967,0.698875,000000123473.txt
0,0.940820,0.415133,0.118361,0.276484,000000123473.txt
0,0.485391,0.611229,0.404469,0.750542,000000123532.txt
0,0.933437,0.671417,0.133125,0.631167,000000123532.txt
0,0.612023,0.535479,0.109078,0.153708,000000123627.txt
0,0.317477,0.556729,0.141047,0.149667,000000123627.txt
0,0.118289,0.855000,0.236578,0.290000,000000123627.txt
0,0.642133,0.912354,0.178641,0.134833,000000123627.txt
0,0.439227,0.948365,0.158609,0.102396,000000123627.txt
0,0.974875,0.915875,0.050250,0.165542,000000123627.txt
0,0.612375,0.977937,0.185719,0.044125,000000123627.txt
0,0.927172,0.906917,0.121562,0.183833,000000123627.txt
0,0.346164,0.962104,0.069141,0.075792,000000123627.txt
0,0.635844,0.825073,0.136375,0.127771,000000123627.txt
0,0.147461,0.804575,0.016047,0.072552,000000123721.txt
0,0.347836,0.512469,0.254797,0.855875,000000123731.txt
0,0.844031,0.515766,0.255625,0.864844,000000123731.txt
0,0.167617,0.478642,0.188453,0.791011,000000123892.txt
0,0.376945,0.440411,0.125359,0.661958,000000123892.txt
0,0.517531,0.507095,0.173063,0.930484,000000123892.txt
0,0.584156,0.369926,0.098594,0.634211,000000123892.txt
0,0.728008,0.507863,0.245172,0.871895,000000123892.txt
0,0.858102,0.265926,0.086891,0.247726,000000123892.txt
0,0.266172,0.280000,0.060000,0.227663,000000123892.txt
0,0.325469,0.256874,0.061406,0.215305,000000123892.txt
0,0.438180,0.200811,0.034109,0.088989,000000123892.txt
0,0.243227,0.276274,0.027953,0.204632,000000123892.txt
0,0.299898,0.239211,0.027359,0.144232,000000123892.txt
0,0.457492,0.099747,0.056734,0.112842,000000123892.txt
0,0.225781,0.254421,0.036250,0.180211,000000123892.txt
0,0.056820,0.244333,0.102234,0.175583,000000123909.txt
0,0.445190,0.674985,0.067580,0.251378,000000123975.txt
0,0.798600,0.625469,0.029480,0.183196,000000123975.txt
0,0.842860,0.706437,0.076040,0.140968,000000123975.txt
0,0.817680,0.627698,0.035760,0.163548,000000123975.txt
0,0.182840,0.620161,0.036720,0.127537,000000123975.txt
0,0.293140,0.600645,0.021360,0.096833,000000123975.txt
0,0.265480,0.604487,0.040040,0.098768,000000123975.txt
0,0.778100,0.584003,0.024400,0.112405,000000123975.txt
0,0.760710,0.585924,0.016740,0.103812,000000123975.txt
0,0.361250,0.574296,0.021020,0.089296,000000123975.txt
0,0.476130,0.591144,0.024100,0.087566,000000123975.txt
0,0.720980,0.588739,0.044920,0.063343,000000123975.txt
0,0.534640,0.572317,0.015880,0.058475,000000123975.txt
0,0.519708,0.589773,0.832000,0.820453,000000124101.txt
0,0.922906,0.775352,0.154188,0.447953,000000124101.txt
0,0.219640,0.772900,0.113393,0.258320,000000124106.txt
0,0.274685,0.663950,0.033994,0.031220,000000124106.txt
0,0.021637,0.690090,0.039249,0.076020,000000124106.txt
0,0.476562,0.876313,0.056417,0.103031,000000124128.txt
0,0.431354,0.909086,0.046542,0.078234,000000124128.txt
0,0.509927,0.902063,0.015979,0.047594,000000124128.txt
0,0.849731,0.352664,0.228080,0.481766,000000124178.txt
0,0.212412,0.469383,0.418033,0.848078,000000124178.txt
0,0.628220,0.314766,0.116347,0.265281,000000124178.txt
0,0.937037,0.362156,0.107845,0.360750,000000124178.txt
0,0.700129,0.319727,0.135948,0.312922,000000124178.txt
0,0.102272,0.383891,0.204543,0.668906,000000124178.txt
0,0.208407,0.148617,0.084684,0.092641,000000124178.txt
0,0.456522,0.184531,0.068689,0.030000,000000124178.txt
0,0.956733,0.217516,0.036745,0.053344,000000124178.txt
0,0.992635,0.288805,0.013560,0.105078,000000124178.txt
0,0.514801,0.522516,0.415222,0.844594,000000124197.txt
0,0.645270,0.325509,0.170460,0.378175,000000124224.txt
0,0.940530,0.372962,0.020180,0.036303,000000124224.txt
0,0.846260,0.370367,0.029520,0.080592,000000124224.txt
0,0.806320,0.275059,0.014080,0.029313,000000124224.txt
0,0.761980,0.270924,0.005680,0.012512,000000124224.txt
0,0.842030,0.279775,0.007020,0.026137,000000124224.txt
0,0.858920,0.272607,0.009240,0.016635,000000124224.txt
0,0.780900,0.268483,0.006800,0.012085,000000124224.txt
0,0.983600,0.296493,0.018680,0.026161,000000124224.txt
0,0.743860,0.269692,0.008560,0.014360,000000124224.txt
0,0.906360,0.327227,0.016800,0.043270,000000124224.txt
0,0.941420,0.289704,0.011080,0.031730,000000124224.txt
0,0.890740,0.287192,0.008160,0.013341,000000124224.txt
0,0.157970,0.491020,0.312820,0.501121,000000124279.txt
0,0.848780,0.497371,0.302440,0.761810,000000124279.txt
0,0.075383,0.341213,0.087578,0.315319,000000124327.txt
0,0.215500,0.314154,0.076563,0.214975,000000124327.txt
0,0.525758,0.579767,0.203422,0.494387,000000124327.txt
0,0.172844,0.447953,0.049688,0.249583,000000124327.txt
0,0.132875,0.687059,0.258031,0.378039,000000124327.txt
0,0.294430,0.525049,0.074672,0.266863,000000124327.txt
0,0.301430,0.395074,0.088359,0.213725,000000124327.txt
0,0.294352,0.278407,0.063984,0.160343,000000124327.txt
0,0.353539,0.348358,0.053984,0.157451,000000124327.txt
0,0.348477,0.272819,0.050641,0.112157,000000124327.txt
0,0.210234,0.507365,0.106250,0.279436,000000124327.txt
0,0.393234,0.514007,0.117969,0.277574,000000124327.txt
0,0.840164,0.395294,0.080359,0.203529,000000124327.txt
0,0.488125,0.532734,0.439193,0.795500,000000124387.txt
0,0.371312,0.467740,0.046875,0.138229,000000124456.txt
0,0.646078,0.746771,0.084094,0.096542,000000124456.txt
0,0.809906,0.437844,0.058062,0.150896,000000124456.txt
0,0.266602,0.468031,0.018766,0.036271,000000124456.txt
0,0.495203,0.455323,0.016281,0.011312,000000124456.txt
0,0.235812,0.452521,0.074406,0.166333,000000124456.txt
0,0.661633,0.323128,0.089016,0.164977,000000124591.txt
0,0.508109,0.336963,0.108125,0.106849,000000124591.txt
0,0.772961,0.821871,0.043578,0.122753,000000124622.txt
0,0.393367,0.839706,0.019172,0.035835,000000124622.txt
0,0.324805,0.590327,0.055047,0.201963,000000124739.txt
0,0.397805,0.560584,0.019266,0.123131,000000124739.txt
0,0.470937,0.554112,0.018812,0.109533,000000124739.txt
0,0.231758,0.530175,0.020422,0.077640,000000124739.txt
0,0.291578,0.545584,0.019344,0.098318,000000124739.txt
0,0.275125,0.554988,0.023062,0.114790,000000124739.txt
0,0.046977,0.518540,0.030609,0.048621,000000124739.txt
0,0.439953,0.543493,0.017875,0.108061,000000124739.txt
0,0.086203,0.430502,0.016719,0.021098,000000124739.txt
0,0.482266,0.426802,0.197625,0.358104,000000124804.txt
0,0.605492,0.233917,0.066359,0.083250,000000124804.txt
0,0.375000,0.643812,0.369094,0.667417,000000124804.txt
0,0.778883,0.126967,0.439297,0.253934,000000124850.txt
0,0.411344,0.588380,0.511562,0.800000,000000124873.txt
0,0.722258,0.408063,0.092016,0.312559,000000124873.txt
0,0.591820,0.456969,0.046953,0.109063,000000124876.txt
0,0.356625,0.466260,0.018656,0.024146,000000124876.txt
0,0.752039,0.404115,0.028109,0.031229,000000124876.txt
0,0.577375,0.256608,0.173500,0.258427,000000124930.txt
0,0.827492,0.300000,0.281391,0.472723,000000124930.txt
0,0.487727,0.226209,0.059766,0.102465,000000124930.txt
0,0.338906,0.235669,0.050156,0.075798,000000124930.txt
0,0.758023,0.588768,0.483953,0.795516,000000124930.txt
0,0.195203,0.583146,0.387406,0.806761,000000124930.txt
0,0.415203,0.217195,0.039094,0.074202,000000124930.txt
0,0.239297,0.241878,0.081063,0.088779,000000124930.txt
0,0.210703,0.292160,0.299312,0.293052,000000124930.txt
0,0.717570,0.273333,0.104016,0.163474,000000124930.txt
0,0.033039,0.597834,0.066078,0.256792,000000124952.txt
0,0.240023,0.485211,0.026828,0.042553,000000124952.txt
0,0.765711,0.359091,0.019922,0.074079,000000124991.txt
0,0.731648,0.065256,0.026547,0.036573,000000124991.txt
0,0.472111,0.526047,0.666722,0.863219,000000125077.txt
0,0.431124,0.604492,0.619719,0.755047,000000125085.txt
0,0.866967,0.327664,0.250375,0.387734,000000125085.txt
0,0.215117,0.187938,0.171218,0.180781,000000125085.txt
0,0.059333,0.346930,0.118665,0.297547,000000125085.txt
0,0.310281,0.143914,0.127213,0.128734,000000125085.txt
0,0.801417,0.196164,0.084848,0.074859,000000125085.txt
0,0.976276,0.231125,0.047447,0.092844,000000125085.txt
0,0.021077,0.188016,0.042155,0.021000,000000125085.txt
0,0.624801,0.267578,0.194379,0.212375,000000125085.txt
0,0.636550,0.597425,0.545180,0.782515,000000125115.txt
0,0.485610,0.574596,0.229660,0.813503,000000125115.txt
0,0.464969,0.368833,0.274094,0.352000,000000125120.txt
0,0.891008,0.434833,0.217984,0.375292,000000125120.txt
0,0.138680,0.429615,0.228484,0.396979,000000125120.txt
0,0.922590,0.444379,0.041683,0.066797,000000125180.txt
0,0.889542,0.445155,0.025131,0.074918,000000125180.txt
0,0.841078,0.444224,0.027353,0.077435,000000125180.txt
0,0.147430,0.335927,0.210766,0.170771,000000125230.txt
0,0.683063,0.318500,0.063469,0.095208,000000125230.txt
0,0.586266,0.323781,0.098031,0.110021,000000125230.txt
0,0.310430,0.330844,0.084516,0.146771,000000125230.txt
0,0.642133,0.310115,0.060672,0.085396,000000125230.txt
0,0.774242,0.312927,0.050266,0.067479,000000125230.txt
0,0.725328,0.318990,0.057281,0.102104,000000125230.txt
0,0.503078,0.326208,0.099312,0.115292,000000125230.txt
0,0.540448,0.464047,0.919104,0.919094,000000125259.txt
0,0.155802,0.457305,0.305604,0.631453,000000125259.txt
0,0.500807,0.536922,0.998385,0.904031,000000125317.txt
0,0.760797,0.273031,0.116128,0.101125,000000125317.txt
0,0.087340,0.279008,0.025072,0.065828,000000125317.txt
0,0.367180,0.373871,0.372422,0.583318,000000125550.txt
0,0.518984,0.375000,0.242281,0.605859,000000125550.txt
0,0.805937,0.433106,0.307531,0.673365,000000125550.txt
0,0.930820,0.427518,0.138359,0.662188,000000125550.txt
0,0.032680,0.510965,0.064891,0.122588,000000125550.txt
0,0.858477,0.294165,0.095172,0.180000,000000125550.txt
0,0.338227,0.513002,0.676453,0.973996,000000125698.txt
0,0.400281,0.588760,0.419656,0.822479,000000125718.txt
0,0.493820,0.468680,0.677520,0.743813,000000125724.txt
0,0.501650,0.152027,0.277700,0.304053,000000125724.txt
0,0.621620,0.128373,0.162160,0.256747,000000125724.txt
0,0.053090,0.596627,0.106180,0.177520,000000125724.txt
0,0.450008,0.522465,0.105891,0.155070,000000125727.txt
0,0.492381,0.516133,0.984763,0.967734,000000125774.txt
0,0.085131,0.843773,0.170262,0.312453,000000125774.txt
0,0.335396,0.396133,0.070417,0.060391,000000125785.txt
0,0.768656,0.405922,0.071104,0.035500,000000125785.txt
0,0.274383,0.561427,0.017141,0.043479,000000125815.txt
0,0.132547,0.566229,0.014781,0.025250,000000125815.txt
0,0.240969,0.570240,0.013156,0.041771,000000125815.txt
0,0.100922,0.607052,0.029469,0.022771,000000125815.txt
0,0.088352,0.603406,0.176703,0.793188,000000125873.txt
0,0.210227,0.591144,0.112672,0.817712,000000125873.txt
0,0.306641,0.559704,0.162531,0.858432,000000125873.txt
0,0.479422,0.561877,0.204875,0.876247,000000125873.txt
0,0.510594,0.525848,0.273656,0.921362,000000125873.txt
0,0.721352,0.383920,0.187109,0.579306,000000125873.txt
0,0.848211,0.546067,0.142047,0.907866,000000125873.txt
0,0.928203,0.557314,0.143594,0.858432,000000125873.txt
0,0.505859,0.627094,0.180844,0.283062,000000125909.txt
0,0.665539,0.690188,0.152109,0.372958,000000125909.txt
0,0.771180,0.772135,0.224234,0.453479,000000125909.txt
0,0.448156,0.595812,0.083500,0.172375,000000125909.txt
0,0.298594,0.573156,0.043719,0.149438,000000125909.txt
0,0.189531,0.616615,0.108969,0.226854,000000125909.txt
0,0.602773,0.590833,0.051297,0.103500,000000125909.txt
0,0.670063,0.483396,0.042781,0.097083,000000125909.txt
0,0.592914,0.488656,0.030016,0.083021,000000125909.txt
0,0.795867,0.499333,0.029203,0.048667,000000125909.txt
0,0.118289,0.882990,0.236578,0.233188,000000125909.txt
0,0.071727,0.755281,0.143453,0.263437,000000125909.txt
0,0.497672,0.424754,0.034969,0.174707,000000125919.txt
0,0.407383,0.466452,0.060547,0.302178,000000125919.txt
0,0.259375,0.418501,0.039438,0.149555,000000125919.txt
0,0.226195,0.418103,0.046672,0.151756,000000125919.txt
0,0.156906,0.414602,0.036812,0.151218,000000125919.txt
0,0.125195,0.442693,0.049484,0.265152,000000125919.txt
0,0.445102,0.452518,0.036828,0.097822,000000125919.txt
0,0.709164,0.582014,0.425797,0.813489,000000125919.txt
0,0.184367,0.456686,0.035516,0.070656,000000125919.txt
0,0.098523,0.419309,0.024297,0.173934,000000125919.txt
0,0.063508,0.484789,0.075828,0.316745,000000125919.txt
0,0.408289,0.591256,0.089141,0.289413,000000125958.txt
0,0.508570,0.590729,0.162578,0.267341,000000126126.txt
0,0.574609,0.542871,0.050531,0.212659,000000126126.txt
0,0.611508,0.537035,0.044328,0.222635,000000126126.txt
0,0.761828,0.470435,0.112750,0.369388,000000126126.txt
0,0.926258,0.551600,0.063203,0.095529,000000126126.txt
0,0.817672,0.542035,0.025812,0.139459,000000126126.txt
0,0.903625,0.546600,0.044062,0.064353,000000126126.txt
0,0.205125,0.566906,0.018000,0.109718,000000126126.txt
0,0.041430,0.548059,0.061234,0.237765,000000126126.txt
0,0.408672,0.623918,0.073531,0.130565,000000126126.txt
0,0.156531,0.550953,0.080563,0.251035,000000126126.txt
0,0.170305,0.512929,0.033797,0.147459,000000126126.txt
0,0.664188,0.276546,0.464781,0.543817,000000126144.txt
0,0.060719,0.257307,0.121438,0.514614,000000126144.txt
0,0.759961,0.583337,0.480078,0.545035,000000126144.txt
0,0.934797,0.909731,0.130406,0.161803,000000126144.txt
0,0.275867,0.287787,0.308859,0.575293,000000126144.txt
0,0.689016,0.552541,0.621969,0.894918,000000126144.txt
0,0.607010,0.531381,0.780980,0.748889,000000126371.txt
0,0.617630,0.419106,0.318780,0.626950,000000126375.txt
0,0.498993,0.856992,0.052319,0.085578,000000126489.txt
0,0.967002,0.893531,0.065105,0.212938,000000126489.txt
0,0.340457,0.848828,0.076230,0.166281,000000126489.txt
0,0.164731,0.884609,0.210960,0.230781,000000126489.txt
0,0.102857,0.839453,0.059906,0.135344,000000126489.txt
0,0.821288,0.807984,0.038267,0.072813,000000126489.txt
0,0.725304,0.788695,0.023583,0.037047,000000126489.txt
0,0.268724,0.840875,0.082787,0.159062,000000126489.txt
0,0.578044,0.787438,0.030375,0.052125,000000126489.txt
0,0.800269,0.788320,0.032810,0.051609,000000126489.txt
0,0.670422,0.789016,0.030820,0.041938,000000126489.txt
0,0.467342,0.791781,0.021756,0.036625,000000126489.txt
0,0.761194,0.779703,0.040796,0.052781,000000126489.txt
0,0.464938,0.658744,0.057750,0.532114,000000126512.txt
0,0.510227,0.499328,0.085734,0.274229,000000126512.txt
0,0.564984,0.546517,0.046687,0.293532,000000126512.txt
0,0.209531,0.410933,0.057688,0.182065,000000126512.txt
0,0.670289,0.628769,0.096953,0.537985,000000126512.txt
0,0.756844,0.639179,0.108688,0.503383,000000126512.txt
0,0.421102,0.667711,0.115484,0.560547,000000126512.txt
0,0.461375,0.361455,0.067969,0.174453,000000126512.txt
0,0.619891,0.645808,0.110219,0.515945,000000126512.txt
0,0.532188,0.733918,0.132562,0.359179,000000126512.txt
0,0.334086,0.671231,0.106953,0.534154,000000126512.txt
0,0.913875,0.615597,0.083719,0.430050,000000126512.txt
0,0.795719,0.569701,0.061469,0.303383,000000126512.txt
0,0.324594,0.557295,0.340344,0.737073,000000126583.txt
0,0.271945,0.518509,0.011953,0.034484,000000126659.txt
0,0.708703,0.510845,0.016281,0.028028,000000126659.txt
0,0.521844,0.579857,0.829375,0.822864,000000126816.txt
0,0.251547,0.072100,0.082187,0.144200,000000126816.txt
0,0.337508,0.068878,0.065734,0.135561,000000126816.txt
0,0.081312,0.195895,0.107937,0.313986,000000126816.txt
0,0.651385,0.617891,0.275211,0.215438,000000126833.txt
0,0.129906,0.530055,0.108498,0.100516,000000126833.txt
0,0.028744,0.503328,0.055751,0.038062,000000126833.txt
0,0.649695,0.588082,0.697922,0.795520,000000126947.txt
0,0.125258,0.652686,0.250516,0.271312,000000126947.txt
0,0.408336,0.450458,0.394141,0.731987,000000126974.txt
0,0.685312,0.550781,0.620500,0.854330,000000126974.txt
0,0.823137,0.830033,0.132059,0.140850,000000126992.txt
0,0.887655,0.723783,0.098186,0.114363,000000126992.txt
0,0.492721,0.867141,0.080866,0.164444,000000126992.txt
0,0.481650,0.682908,0.079412,0.052222,000000126992.txt
0,0.435515,0.203039,0.026454,0.066471,000000126992.txt
0,0.147467,0.358758,0.050425,0.034248,000000126992.txt
0,0.110572,0.350964,0.046307,0.036176,000000126992.txt
0,0.527108,0.373905,0.041993,0.082190,000000126992.txt
0,0.364322,0.448235,0.033088,0.034118,000000126992.txt
0,0.819894,0.386993,0.043578,0.120196,000000126992.txt
0,0.727614,0.416569,0.035196,0.057320,000000126992.txt
0,0.861389,0.212998,0.037712,0.089003,000000126992.txt
0,0.241389,0.419771,0.050196,0.074314,000000126992.txt
0,0.322530,0.521336,0.480420,0.921351,000000127076.txt
0,0.306047,0.598870,0.163031,0.573037,000000127134.txt
0,0.872375,0.369772,0.064500,0.272283,000000127134.txt
0,0.056992,0.404612,0.075766,0.323242,000000127134.txt
0,0.970891,0.390160,0.058219,0.178128,000000127134.txt
0,0.755336,0.420833,0.090203,0.196187,000000127134.txt
0,0.392680,0.582965,0.127547,0.403591,000000127153.txt
0,0.480727,0.610146,0.075328,0.353319,000000127153.txt
0,0.469680,0.508991,0.263266,0.793239,000000127189.txt
0,0.045659,0.521844,0.090649,0.130344,000000127259.txt
0,0.147793,0.497344,0.161569,0.222000,000000127259.txt
